date;region;value
2023-03-01;Смоленская область;4155
2023-03-01;Камчатский край;847
2023-03-01;Белгородская область;13081
2023-03-01;Саратовская область;13682
2023-03-01;Республика Коми;4070
2023-03-01;Свердловская область;21802
2023-03-01;Хабаровский край;5686
2023-03-01;Курская область;3750
2023-03-01;Республика Бурятия;3428
2023-03-01;Кировская область;3324
2023-03-01;Россия;820791
2023-03-01;Тульская область;6659
2023-03-01;Москва;46679
2023-03-01;Амурская область;5449
2023-03-01;Воронежская область;22636
2023-02-01;Калужская область;8219
2023-02-01;Республика Адыгея;4262
2023-02-01;Иркутская область;10459
2023-02-01;Республика Саха (Якутия);5263
2023-02-01;Астраханская область;2929
2023-02-01;Россия;866974
2023-02-01;Чукотский автономный округ;78
2023-02-01;Еврейская автономная область;299
2023-02-01;Белгородская область;12812
2023-02-01;Республика Тыва;1334
2023-02-01;Тюменская область;32155
2023-02-01;Ярославская область;7269
2023-02-01;Московская область;57247
2023-02-01;Липецкая область;2895
2023-02-01;Челябинская область;13108
2023-02-01;Сахалинская область;4453
2023-02-01;Владимирская область;9570
2023-02-01;Костромская область;5961
2023-02-01;Калининградская область;14065
2023-02-01;Республика Калмыкия;843
2023-02-01;Камчатский край;948
2023-02-01;Ульяновская область;5248
2023-02-01;Республика Марий Эл;3135
2023-02-01;Кировская область;4960
2023-02-01;Пензенская область;9582
2023-02-01;Вологодская область;6382
2023-02-01;Республика Башкортостан;19352
2023-02-01;Смоленская область;3941
2023-02-01;Удмуртская Республика;12143
2023-02-01;Волгоградская область;9218
2023-02-01;Ленинградская область;14296
2023-02-01;Самарская область;10108
2023-02-01;Забайкальский край;3788
2023-02-01;Амурская область;6158
2023-02-01;Омская область;9143
2023-02-01;Республика Северная Осетия — Алания;3462
2023-02-01;Тверская область;6457
2023-02-01;Нижегородская область;13177
2023-02-01;Ивановская область;3903
2023-02-01;Тамбовская область;2849
2023-02-01;Пермский край;8414
2023-02-01;Оренбургская область;8076
2023-02-01;Республика Бурятия;3350
2023-02-01;Рязанская область;4149
2023-02-01;Республика Карелия;1355
2023-02-01;Магаданская область;391
2023-02-01;Орловская область;2602
2023-02-01;Томская область;10525
2023-02-01;Карачаево-Черкесская Республика;806
2023-02-01;Ямало-Ненецкий автономный округ;2599
2023-02-01;Ханты-Мансийский автономный округ — Югра;16472
2023-02-01;Курганская область;2585
2023-02-01;Брянская область;4377
2023-02-01;Курская область;3426
2023-02-01;Мурманская область;2076
2023-02-01;Псковская область;1480
2023-02-01;Кабардино-Балкарская Республика;2893
2023-02-01;Ненецкий автономный округ;48
2023-02-01;Хабаровский край;5405
2023-02-01;Республика Дагестан;1971
2023-02-01;Республика Татарстан;16750
2023-02-01;Алтайский край;6143
2023-02-01;Республика Ингушетия;329
2023-02-01;Тульская область;6490
2023-02-01;Республика Хакасия;4711
2023-02-01;Чеченская Республика;1138
2023-02-01;Свердловская область;21499
2023-02-01;Ростовская область;41625
2023-02-01;Чувашская Республика;5265
2023-02-01;Москва;65638
2023-02-01;Новгородская область;1560
2023-02-01;Республика Алтай;555
2023-02-01;Республика Мордовия;1861
2023-02-01;Новосибирская область;48584
2023-02-01;Республика Коми;4357
2023-02-01;Архангельская область;3374
2023-02-01;Краснодарский край;75809
2023-02-01;Воронежская область;16266
2023-02-01;Кемеровская область;11676
2023-02-01;Красноярский край;13495
2023-02-01;Ставропольский край;21209
2023-02-01;Приморский край;5075
2023-02-01;Саратовская область;12975
2023-02-01;Санкт-Петербург;44008
2023-01-01;Ханты-Мансийский автономный округ — Югра;14265
2023-01-01;Республика Дагестан;1907
2023-01-01;Тамбовская область;2742
2023-01-01;Магаданская область;356
2023-01-01;Ненецкий автономный округ;46
2023-01-01;Чеченская Республика;1166
2023-01-01;Красноярский край;13957
2023-01-01;Астраханская область;2820
2023-01-01;Волгоградская область;9167
2023-01-01;Санкт-Петербург;44529
2023-01-01;Республика Калмыкия;927
2023-01-01;Республика Башкортостан;19206
2023-01-01;Тверская область;6095
2023-01-01;Брянская область;4296
2023-01-01;Республика Карелия;1325
2023-01-01;Ямало-Ненецкий автономный округ;2507
2023-01-01;Томская область;8886
2023-01-01;Республика Татарстан;16488
2023-01-01;Москва;70968
2023-01-01;Республика Хакасия;4415
2023-01-01;Кабардино-Балкарская Республика;2577
2023-01-01;Чувашская Республика;5384
2023-01-01;Республика Алтай;557
2023-01-01;Краснодарский край;74932
2023-01-01;Кемеровская область;11298
2023-01-01;Калужская область;9364
2023-01-01;Карачаево-Черкесская Республика;814
2023-01-01;Приморский край;5538
2023-01-01;Республика Саха (Якутия);5315
2023-01-01;Еврейская автономная область;286
2023-01-01;Тюменская область;32085
2023-01-01;Сахалинская область;4425
2023-01-01;Калининградская область;17789
2023-01-01;Россия;870963
2023-01-01;Хабаровский край;5644
2023-01-01;Псковская область;1490
2023-01-01;Курская область;3388
2023-01-01;Курганская область;2475
2023-01-01;Республика Бурятия;3284
2023-01-01;Воронежская область;18962
2023-01-01;Орловская область;2619
2023-01-01;Оренбургская область;8800
2023-01-01;Кировская область;4927
2023-01-01;Самарская область;10038
2023-01-01;Челябинская область;13137
2023-01-01;Республика Мордовия;1817
2023-01-01;Алтайский край;5714
2023-01-01;Республика Адыгея;4072
2023-01-01;Ростовская область;40534
2023-01-01;Мурманская область;2055
2023-01-01;Рязанская область;4135
2023-01-01;Ульяновская область;5063
2023-01-01;Ярославская область;6951
2023-01-01;Архангельская область;3485
2023-01-01;Тульская область;6576
2023-01-01;Вологодская область;6279
2023-01-01;Амурская область;5701
2022-12-01;Алтайский край;5491
2022-12-01;Ставропольский край;20856
2022-12-01;Республика Коми;4117
2022-12-01;Тульская область;6191
2022-12-01;Краснодарский край;74047
2022-12-01;Республика Тыва;1319
2022-12-01;Республика Алтай;516
2022-12-01;Чеченская Республика;1205
2022-12-01;Новосибирская область;35811
2022-12-01;Кабардино-Балкарская Республика;2530
2022-12-01;Свердловская область;21660
2022-12-01;Ульяновская область;4657
2022-12-01;Чувашская Республика;5204
2022-12-01;Республика Ингушетия;292
2022-12-01;Ханты-Мансийский автономный округ — Югра;14143
2022-12-01;Республика Хакасия;4272
2022-12-01;Ростовская область;40129
