date;region;value
2022-11-01;Хабаровский край;2038
2022-11-01;Самарская область;5250
2022-10-01;Республика Дагестан;12
2022-10-01;Смоленская область;2099
2022-10-01;Республика Башкортостан;8518
2022-10-01;Нижегородская область;5379
2022-10-01;Забайкальский край;793
2022-10-01;Пензенская область;5957
2022-10-01;Астраханская область;2972
2022-10-01;Тамбовская область;165
2022-10-01;Ивановская область;1341
2022-10-01;Амурская область;446
2022-10-01;Кабардино-Балкарская Республика;139
2022-10-01;Калининградская область;7132
2023-04-01;Свердловская область;17747
2023-04-01;Орловская область;1518
2023-04-01;Ставропольский край;7064
2023-04-01;Забайкальский край;748
2023-04-01;Липецкая область;1813
2023-04-01;Воронежская область;7775
2023-04-01;Удмуртская Республика;11901
2023-04-01;Новгородская область;374
2023-04-01;Алтайский край;2406
2023-04-01;Самарская область;5525
2023-04-01;Тверская область;1819
2023-04-01;Курганская область;1353
2023-04-01;Астраханская область;3851
2023-04-01;Кировская область;1495
2023-04-01;Приморский край;11494
2023-04-01;Пензенская область;8864
2023-04-01;Челябинская область;6927
2023-04-01;Архангельская область;2106
2023-04-01;Тульская область;3528
2023-04-01;Республика Тыва;195
2023-04-01;Оренбургская область;2444
2023-04-01;Чувашская Республика;1433
2023-04-01;Ямало-Ненецкий автономный округ;390
2023-04-01;Нижегородская область;5972
2023-04-01;Ивановская область;941
2023-04-01;Республика Бурятия;905
2023-04-01;Кемеровская область;2007
2023-04-01;Республика Саха (Якутия);866
2023-04-01;Амурская область;442
2023-04-01;Республика Коми;400
2023-04-01;Республика Алтай;22
2023-04-01;Республика Северная Осетия — Алания;227
2023-03-01;Челябинская область;6787
2023-03-01;Хабаровский край;1352
2023-03-01;Свердловская область;15989
2023-03-01;Рязанская область;8101
2023-03-01;Ставропольский край;6597
2023-03-01;Приморский край;12136
2023-03-01;Орловская область;1346
2023-03-01;Сахалинская область;1100
2023-03-01;Костромская область;931
2023-03-01;Ростовская область;17050
2023-03-01;Тульская область;3336
2023-03-01;Республика Татарстан;14076
2023-03-01;Ленинградская область;19956
2023-03-01;Республика Мордовия;1343
2023-03-01;Республика Башкортостан;11726
2023-03-01;Республика Коми;125
2023-03-01;Удмуртская Республика;11850
2023-03-01;Томская область;1091
2023-03-01;Липецкая область;1282
2023-03-01;Тверская область;2276
2023-03-01;Самарская область;6008
2023-03-01;Кировская область;1575
2023-03-01;Республика Тыва;261
2022-10-01;Архангельская область;2421
2022-10-01;Республика Калмыкия;73
2022-10-01;Республика Адыгея;2097
2022-10-01;Саратовская область;2674
2022-10-01;Пермский край;7411
2022-10-01;Владимирская область;2222
2022-10-01;Калужская область;2112
2022-10-01;Республика Карелия;756
2022-10-01;Тюменская область;12648
2022-10-01;Ярославская область;2301
2022-10-01;Республика Татарстан;13030
2022-10-01;Орловская область;1637
2022-10-01;Иркутская область;4547
2022-10-01;Вологодская область;2962
2022-10-01;Республика Алтай;155
2022-10-01;Кировская область;2204
2022-10-01;Самарская область;5708
2022-10-01;Республика Тыва;134
2022-10-01;Республика Коми;323
2022-10-01;Томская область;567
2022-10-01;Республика Мордовия;1231
2022-10-01;Костромская область;1175
2022-10-01;Краснодарский край;57055
2022-10-01;Алтайский край;2082
2022-10-01;Хабаровский край;2495
2022-10-01;Рязанская область;6696
2022-10-01;Воронежская область;4971
2022-10-01;Ульяновская область;2777
2022-10-01;Свердловская область;17139
2022-10-01;Республика Северная Осетия — Алания;305
2022-10-01;Омская область;1019
2022-10-01;Тульская область;2921
2022-10-01;Курская область;1203
2022-10-01;Санкт-Петербург;46241
2022-10-01;Кемеровская область;2419
2022-10-01;Новосибирская область;14239
2022-10-01;Приморский край;11053
2022-10-01;Ханты-Мансийский автономный округ — Югра;3088
2022-10-01;Ленинградская область;18865
2022-10-01;Липецкая область;1615
2022-10-01;Ростовская область;17860
2022-10-01;Республика Марий Эл;1716
2022-10-01;Удмуртская Республика;8833
2022-10-01;Курганская область;551
2022-10-01;Ямало-Ненецкий автономный округ;230
2022-10-01;Московская область;27633
2022-10-01;Псковская область;1012
2022-10-01;Красноярский край;6506
2022-10-01;Москва;54743
2022-10-01;Оренбургская область;2707
2022-10-01;Республика Саха (Якутия);1239
2022-10-01;Россия;451234
2022-10-01;Челябинская область;5691
2022-10-01;Республика Хакасия;540
2022-10-01;Белгородская область;1355
2022-10-01;Ставропольский край;7275
2022-10-01;Брянская область;2115
2022-10-01;Республика Бурятия;1938
2022-10-01;Сахалинская область;1088
2022-10-01;Чувашская Республика;1822
2022-10-01;Тверская область;3278
2022-10-01;Волгоградская область;3117
2022-10-01;Новгородская область;431
2022-09-01;Краснодарский край;48502
2022-09-01;Костромская область;1072
2022-09-01;Брянская область;2423
2022-09-01;Республика Мордовия;803
2022-09-01;Томская область;560
2022-09-01;Чувашская Республика;1499
2022-09-01;Курганская область;735
2022-09-01;Амурская область;513
2022-09-01;Ямало-Ненецкий автономный округ;287
2022-09-01;Республика Коми;426
2022-09-01;Самарская область;6067
2022-09-01;Республика Тыва;155
2022-09-01;Московская область;28437
2022-09-01;Республика Бурятия;1858
2022-09-01;Кировская область;1731
2022-09-01;Республика Алтай;74
2022-08-01;Республика Алтай;82
2022-08-01;Вологодская область;2855
2022-08-01;Республика Адыгея;1558
2022-08-01;Забайкальский край;384
2022-08-01;Сахалинская область;1068
2022-08-01;Республика Бурятия;2049
2022-08-01;Волгоградская область;3747
2022-08-01;Амурская область;507
2022-08-01;Иркутская область;4184
2022-08-01;Хабаровский край;2186
2022-08-01;Ульяновская область;3226
2022-08-01;Приморский край;10001
2022-08-01;Республика Саха (Якутия);1102
2022-08-01;Алтайский край;2079
2022-08-01;Удмуртская Республика;10687
2022-08-01;Челябинская область;5321
2022-08-01;Кемеровская область;2350
2022-08-01;Тверская область;4280
2022-08-01;Республика Хакасия;460
2022-08-01;Красноярский край;6966
2022-08-01;Курганская область;639
2022-08-01;Новосибирская область;12065
2022-08-01;Тульская область;3086
2022-08-01;Омская область;1023
2022-08-01;Свердловская область;15477
2022-08-01;Томская область;741
2022-08-01;Республика Тыва;187
2022-08-01;Республика Татарстан;12208
2022-08-01;Тюменская область;11178
2022-08-01;Архангельская область;1935
2022-08-01;Тамбовская область;323
2022-08-01;Ярославская область;2544
2022-08-01;Астраханская область;2885
2022-08-01;Республика Башкортостан;6752
2022-08-01;Белгородская область;1151
2022-08-01;Ставропольский край;7085
2022-08-01;Брянская область;2457
2022-08-01;Чувашская Республика;1810
