date;region;value
2023-04-30;Хабаровский край;91980
2023-04-30;Ульяновская область;63058
2023-04-30;Удмуртская Республика;63743
2023-04-30;Тюменская область;88494
2023-04-30;Тульская область;70368
2023-04-30;Томская область;83683
2023-04-30;Тверская область;73388
2023-04-30;Тамбовская область;69851
2023-04-30;Ставропольский край;81677
2023-04-30;Смоленская область;57538
2023-04-30;Свердловская область;76498
2023-04-30;Сахалинская область;135079
2023-04-30;Саратовская область;63748
2023-04-30;Санкт-Петербург;165622
2023-04-30;Самарская область;74177
2023-04-30;Рязанская область;69166
2023-04-30;Ростовская область;75541
2023-04-30;Республика Хакасия;70581
2023-04-30;Республика Тыва;119050
2023-04-30;Республика Татарстан;89487
2023-04-30;Республика Северная Осетия — Алания;67596
2023-04-30;Республика Саха (Якутия);114453
2023-04-30;Республика Мордовия;64120
2023-04-30;Республика Марий Эл;63473
2023-04-30;Республика Крым;133821
2023-04-30;Республика Коми;70219
2023-04-30;Республика Карелия;85900
2023-04-30;Карачаево-Черкесская Республика;82691
2023-04-30;Республика Калмыкия;62466
2023-04-30;Республика Ингушетия;46698
2023-04-30;Республика Дагестан;80719
2023-04-30;Республика Бурятия;94863
2023-04-30;Республика Башкортостан;73086
2023-04-30;Республика Алтай;102411
2023-04-30;Республика Адыгея;80864
2023-04-30;Псковская область;66184
2023-04-30;Приморский край;118554
2023-04-30;Пермский край;69469
2023-04-30;Пензенская область;70426
2023-04-30;Орловская область;64273
2023-04-30;Оренбургская область;57814
2023-04-30;Омская область;77492
2023-04-30;Новосибирская область;95772
2023-04-30;Новгородская область;64574
2023-04-30;Нижегородская область;86406
2023-04-30;Ненецкий автономный округ;86381
2023-04-30;Мурманская область;74775
2023-04-30;Московская область;134884
2023-04-30;Москва;255892
2023-04-30;Магаданская область;107776
2023-04-30;Липецкая область;67510
2023-04-30;Ленинградская область;113928
2023-04-30;Курская область;68052
2023-04-30;Курганская область;56930
2023-04-30;Красноярский край;83689
2023-04-30;Краснодарский край;128852
2023-04-30;Костромская область;68044
2023-04-30;Кировская область;69303
2023-04-30;Кемеровская область;68441
2023-04-30;Камчатский край;118010
2023-04-30;Калужская область;85497
2023-04-30;Калининградская область;91944
2023-04-30;Кабардино-Балкарская Республика;62593
2023-04-30;Иркутская область;84226
2023-04-30;Ивановская область;64248
2023-04-30;Забайкальский край;92720
2023-04-30;Еврейская автономная область;67797
2023-04-30;Воронежская область;75525
2023-04-30;Вологодская область;67497
2023-04-30;Волгоградская область;64568
2023-04-30;Владимирская область;67316
2023-04-30;Брянская область;59972
2023-04-30;Белгородская область;73820
2023-04-30;Астраханская область;64568
2023-04-30;Архангельская область;79785
2023-04-30;Амурская область;115379
2023-04-30;Алтайский край;74748
2023-03-31;Россия;93419
2023-03-31;Ярославская область;66297
2023-03-31;Ямало-Ненецкий автономный округ;116821
2023-03-31;Чукотский автономный округ;161063
2023-03-31;Чувашская Республика;72267
2023-03-31;Чеченская Республика;51748
2023-03-31;Челябинская область;59108
2023-03-31;Ханты-Мансийский автономный округ — Югра;89409
2023-03-31;Хабаровский край;91085
2023-03-31;Ульяновская область;62808
2023-03-31;Удмуртская Республика;63464
2023-03-31;Тюменская область;88124
2023-03-31;Тульская область;70085
2023-03-31;Томская область;82808
2023-03-31;Тверская область;72996
2023-03-31;Тамбовская область;69745
2023-03-31;Ставропольский край;81134
2023-03-31;Смоленская область;57196
2023-03-31;Свердловская область;75643
2023-03-31;Сахалинская область;134867
2023-03-31;Саратовская область;62646
2023-03-31;Санкт-Петербург;165371
2023-03-31;Самарская область;73482
2023-03-31;Рязанская область;68606
2023-03-31;Ростовская область;74463
2023-03-31;Республика Хакасия;70354
2023-03-31;Республика Тыва;118334
2023-03-31;Республика Татарстан;88586
2023-03-31;Республика Северная Осетия — Алания;66844
2023-03-31;Республика Саха (Якутия);113780
2023-03-31;Республика Мордовия;64020
2023-03-31;Республика Марий Эл;62645
2023-03-31;Республика Крым;135206
2023-03-31;Республика Коми;70075
2023-03-31;Республика Карелия;85295
2023-03-31;Карачаево-Черкесская Республика;82154
2023-03-31;Республика Калмыкия;61703
2023-03-31;Республика Ингушетия;46448
2023-03-31;Республика Дагестан;79178
2023-03-31;Республика Бурятия;93450
2023-03-31;Республика Башкортостан;72488
2023-03-31;Республика Алтай;97963
2023-03-31;Республика Адыгея;79252
2023-03-31;Псковская область;65408
2023-03-31;Приморский край;117938
2023-03-31;Пермский край;68571
2023-03-31;Пензенская область;69815
2023-03-31;Орловская область;63461
2023-03-31;Оренбургская область;57232
2023-03-31;Омская область;76442
2023-03-31;Новосибирская область;95361
2023-03-31;Новгородская область;63841
2023-03-31;Нижегородская область;85829
2023-03-31;Ненецкий автономный округ;81848
2023-03-31;Мурманская область;74022
2023-03-31;Московская область;134377
2023-03-31;Москва;255032
2023-03-31;Магаданская область;106952
2023-03-31;Липецкая область;66849
2023-03-31;Ленинградская область;113704
2023-03-31;Курская область;67891
2023-03-31;Курганская область;56108
2023-03-31;Красноярский край;82407
2023-03-31;Краснодарский край;128421
2023-03-31;Костромская область;67386
2023-03-31;Кировская область;68182
2023-03-31;Кемеровская область;67017
