date;region;value
2023-06-30;Республика Татарстан;128078
2023-06-30;Республика Северная Осетия — Алания;67671
2023-06-30;Республика Саха (Якутия);167453
2023-06-30;Республика Мордовия;76430
2023-06-30;Республика Марий Эл;70299
2023-06-30;Республика Коми;87212
2023-06-30;Республика Карелия;112924
2023-06-30;Республика Калмыкия;59034
2023-06-30;Республика Дагестан;63667
2023-06-30;Республика Бурятия;88771
2023-06-30;Республика Башкортостан;109779
2023-06-30;Республика Алтай;99138
2023-06-30;Республика Адыгея;95275
2023-06-30;Псковская область;68018
2023-06-30;Приморский край;146972
2023-06-30;Пермский край;109839
2023-06-30;Пензенская область;87906
2023-06-30;Орловская область;77020
2023-06-30;Оренбургская область;66189
2023-06-30;Омская область;105867
2023-06-30;Новосибирская область;115391
2023-06-30;Новгородская область;80197
2023-06-30;Нижегородская область;128760
2023-06-30;Московская область;157277
2023-06-30;Москва;264599
2023-06-30;Липецкая область;80435
2023-06-30;Ленинградская область;147486
2023-06-30;Курская область;80379
2023-06-30;Курганская область;65933
2023-06-30;Красноярский край;106727
2023-06-30;Краснодарский край;152948
2023-06-30;Костромская область;79367
2023-06-30;Кировская область;90536
2023-06-30;Кемеровская область;94052
2023-06-30;Калужская область;94942
2023-06-30;Калининградская область;101483
2023-06-30;Кабардино-Балкарская Республика;61597
2023-06-30;Иркутская область;115479
2023-06-30;Ивановская область;74647
2023-06-30;Забайкальский край;141491
2023-06-30;Воронежская область;93316
2023-06-30;Вологодская область;78976
2023-06-30;Волгоградская область;86460
2023-06-30;Владимирская область;77458
2023-06-30;Брянская область;81130
2023-06-30;Белгородская область;102304
2023-06-30;Астраханская область;116172
2023-06-30;Архангельская область;114760
2023-06-30;Амурская область;138946
2023-06-30;Алтайский край;95912
2023-05-31;Россия;133500
2023-05-31;Ярославская область;93407
2023-05-31;Ямало-Ненецкий автономный округ;141186
2023-05-31;Чувашская Республика;86281
2023-05-31;Челябинская область;77413
2023-05-31;Ханты-Мансийский автономный округ — Югра;123932
2023-05-31;Хабаровский край;131281
2023-05-31;Ульяновская область;83305
2023-05-31;Удмуртская Республика;85590
2023-05-31;Тюменская область;110341
2023-05-31;Тульская область;103628
2023-05-31;Томская область;108479
2023-05-31;Тверская область;103793
2023-05-31;Тамбовская область;71488
2023-05-31;Ставропольский край;87278
2023-05-31;Смоленская область;63734
2023-05-31;Свердловская область;114660
2023-05-31;Сахалинская область;164783
2023-05-31;Саратовская область;71463
2023-05-31;Санкт-Петербург;201899
2023-05-31;Самарская область;94117
2023-05-31;Рязанская область;97857
2023-05-31;Ростовская область;104771
2023-05-31;Республика Хакасия;105780
2023-05-31;Республика Тыва;128258
2023-05-31;Республика Татарстан;127380
2023-05-31;Республика Северная Осетия — Алания;67145
2023-05-31;Республика Саха (Якутия);169924
2023-05-31;Республика Мордовия;76426
2023-05-31;Республика Марий Эл;69697
2023-05-31;Республика Коми;84751
2023-05-31;Республика Карелия;110371
2023-05-31;Республика Калмыкия;58304
2023-05-31;Республика Дагестан;63667
2023-05-31;Республика Бурятия;88000
2023-05-31;Республика Башкортостан;109222
2023-05-31;Республика Алтай;97913
2023-05-31;Республика Адыгея;96841
2023-05-31;Псковская область;67804
2023-05-31;Приморский край;145754
2023-05-31;Пермский край;108905
2023-05-31;Пензенская область;88127
2023-05-31;Орловская область;75828
2023-05-31;Оренбургская область;65729
2023-05-31;Омская область;104809
2023-05-31;Новосибирская область;114971
2023-05-31;Новгородская область;80766
2023-05-31;Нижегородская область;128598
2023-05-31;Московская область;156968
2023-05-31;Москва;262256
2023-05-31;Липецкая область;80653
2023-05-31;Ленинградская область;147909
2023-05-31;Курская область;80699
2023-05-31;Курганская область;65074
2023-05-31;Красноярский край;105293
2023-05-31;Краснодарский край;151984
2023-05-31;Костромская область;79060
2023-05-31;Кировская область;90871
2023-05-31;Кемеровская область;92791
2023-05-31;Калужская область;94110
2023-05-31;Калининградская область;99356
2023-05-31;Кабардино-Балкарская Республика;59697
2023-05-31;Иркутская область;116512
2023-05-31;Ивановская область;73166
2023-05-31;Забайкальский край;138110
2023-05-31;Воронежская область;92416
2023-05-31;Вологодская область;77983
2023-05-31;Волгоградская область;85404
2023-05-31;Владимирская область;76983
2023-05-31;Брянская область;80143
2023-05-31;Белгородская область;103006
2023-05-31;Астраханская область;114073
2023-05-31;Архангельская область;114344
2023-05-31;Амурская область;141399
2023-05-31;Алтайский край;94958
2023-04-30;Россия;133302
2023-04-30;Ярославская область;92497
2023-04-30;Ямало-Ненецкий автономный округ;138689
2023-04-30;Чувашская Республика;84797
2023-04-30;Челябинская область;75488
2023-04-30;Ханты-Мансийский автономный округ — Югра;123973
2023-04-30;Хабаровский край;131698
2023-04-30;Ульяновская область;83358
2023-04-30;Удмуртская Республика;85502
2023-04-30;Тюменская область;109756
2023-04-30;Тульская область;102961
2023-04-30;Томская область;110320
2023-04-30;Тверская область;101251
2023-04-30;Тамбовская область;71000
2023-04-30;Ставропольский край;86836
2023-04-30;Смоленская область;63628
2023-04-30;Свердловская область;113921
2023-04-30;Сахалинская область;167458
2023-04-30;Саратовская область;71702
2023-04-30;Санкт-Петербург;203474
2023-04-30;Самарская область;92288
2023-04-30;Рязанская область;96831
2023-04-30;Ростовская область;105938
2023-04-30;Республика Хакасия;104938
2023-04-30;Республика Тыва;122528
2023-04-30;Республика Татарстан;127559
2023-04-30;Республика Северная Осетия — Алания;67672
2023-04-30;Республика Саха (Якутия);170974
2023-04-30;Республика Мордовия;75822
2023-04-30;Республика Марий Эл;68970
2023-04-30;Республика Коми;85814
2023-04-30;Республика Карелия;106006
2023-04-30;Республика Калмыкия;59490
2023-04-30;Республика Дагестан;63669
2023-04-30;Республика Бурятия;88460
2022-11-30;Новосибирская область;114030
2022-11-30;Новгородская область;75382
2022-11-30;Нижегородская область;127421
2022-11-30;Московская область;169781
2022-11-30;Москва;269791
2022-11-30;Липецкая область;85899
2022-11-30;Ленинградская область;160031
2022-11-30;Курская область;82338
2022-11-30;Курганская область;66082
2022-11-30;Красноярский край;104360
2022-11-30;Краснодарский край;149982
2022-11-30;Костромская область;79156
2022-11-30;Кировская область;98449
2022-11-30;Кемеровская область;90209
2022-11-30;Калужская область;96405
2022-11-30;Калининградская область;107944
2022-11-30;Кабардино-Балкарская Республика;57184
2022-11-30;Иркутская область;112215
2022-11-30;Ивановская область;67957
2022-11-30;Забайкальский край;142172
2022-11-30;Воронежская область;86211
2022-11-30;Вологодская область;76449
2022-11-30;Волгоградская область;86108
2022-11-30;Владимирская область;75304
2022-11-30;Брянская область;81267
2022-11-30;Белгородская область;100031
2022-11-30;Астраханская область;105186
2022-11-30;Архангельская область;116176
2022-11-30;Амурская область;137400
2022-11-30;Алтайский край;91081
2022-10-31;Россия;136306
2022-10-31;Ярославская область;93940
2022-10-31;Ямало-Ненецкий автономный округ;127646
2022-10-31;Чувашская Республика;77788
2022-10-31;Челябинская область;78851
2022-10-31;Ханты-Мансийский автономный округ — Югра;123780
2022-10-31;Хабаровский край;124908
2022-10-31;Ульяновская область;83066
2022-10-31;Удмуртская Республика;87467
2022-10-31;Тюменская область;108921
2022-10-31;Тульская область;94516
2022-10-31;Томская область;110178
2022-10-31;Тверская область;102185
2022-10-31;Тамбовская область;72539
2022-10-31;Ставропольский край;90952
2022-10-31;Смоленская область;62069
2022-10-31;Свердловская область;110358
2022-10-31;Сахалинская область;170144
2022-10-31;Саратовская область;70286
2022-10-31;Санкт-Петербург;218518
2022-10-31;Самарская область;89090
2022-10-31;Рязанская область;99666
2022-10-31;Ростовская область;104659
2022-10-31;Республика Хакасия;101012
2022-10-31;Республика Тыва;107993
2022-10-31;Республика Татарстан;124109
2022-10-31;Республика Северная Осетия — Алания;59449
2022-10-31;Республика Саха (Якутия);169490
2022-10-31;Республика Мордовия;74723
2022-10-31;Республика Марий Эл;65993
2022-10-31;Республика Коми;90053
2022-10-31;Республика Карелия;104994
2022-10-31;Республика Калмыкия;53970
2022-10-31;Республика Дагестан;66654
2022-10-31;Республика Бурятия;85243
2022-10-31;Республика Башкортостан;103649
2022-10-31;Республика Алтай;95540
2022-10-31;Республика Адыгея;77825
2022-10-31;Псковская область;66461
2022-10-31;Приморский край;148759
2022-10-31;Пермский край;106444
2022-10-31;Пензенская область;84680
2022-10-31;Орловская область;76159
2022-10-31;Оренбургская область;65507
2022-10-31;Омская область;103145
2022-10-31;Новосибирская область;112715
2022-10-31;Новгородская область;75526
2022-10-31;Нижегородская область;126707
2022-10-31;Московская область;170147
2022-10-31;Москва;274153
2022-10-31;Липецкая область;84878
2022-10-31;Ленинградская область;160139
2022-10-31;Курская область;82733
2022-10-31;Курганская область;65155
2022-10-31;Красноярский край;103145
2022-10-31;Краснодарский край;148473
2022-10-31;Костромская область;79865
2022-10-31;Кировская область;96270
2022-10-31;Кемеровская область;88490
2022-10-31;Калужская область;96890
2022-10-31;Калининградская область;108458
2022-10-31;Кабардино-Балкарская Республика;60694
2022-10-31;Иркутская область;110382
2022-10-31;Ивановская область;66866
2022-10-31;Забайкальский край;142693
2022-10-31;Воронежская область;87471
2022-10-31;Вологодская область;76381
2022-10-31;Волгоградская область;86059
2022-10-31;Владимирская область;76513
2022-10-31;Брянская область;78635
2022-10-31;Белгородская область;99580
2022-10-31;Астраханская область;105441
2022-10-31;Архангельская область;115625
2022-10-31;Амурская область;130269
2022-10-31;Алтайский край;91234
2022-09-30;Россия;135462
2022-09-30;Самарская область;90632
2022-09-30;Рязанская область;96100
2022-09-30;Ростовская область;105297
2022-09-30;Республика Хакасия;93755
2022-09-30;Республика Тыва;105024
2022-09-30;Республика Татарстан;122741
2022-09-30;Республика Северная Осетия — Алания;59063
